FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202506;513881387;VWR180000;87089997;NL;PT;10;EXW;11;3;;0,1;2;18;;NL866996473B01;
INTRA-EX;202506;513881387;CTS-CPA-001;87089997;NL;PT;10;EXW;11;3;;0,3;1;52;;NL866996473B01;
INTRA-EX;202506;513881387;VWR31G8GT;87089997;NL;PT;10;EXW;11;3;;8,5;1;161;;NL866996473B01;
INTRA-EX;202506;513881387;VWR12G7R600ITINLET;87089997;NL;PT;10;EXW;11;3;;0,4;1;100;;NL866996473B01;
INTRA-EX;202506;513881387;VWR800001;58109210;NL;PT;10;EXW;11;3;;0,1;1;7;;NL866996473B01;
INTRA-EX;202506;513881387;MS100247;85111000;NL;PT;10;EXW;11;3;;0,4;4;149;;NL866996473B01;
INTRA-EX;202506;513881387;VWR160001;87089997;NL;PT;10;EXW;11;3;;0,4;1;86;;NL866996473B01;
INTRA-EX;202506;513881387;BKR7EIX;85111000;NL;PT;10;EXW;11;3;;0,1;14;120;;NL866996473B01;
INTRA-EX;202506;513881387;BKR8EIX;85111000;NL;PT;10;EXW;11;3;;0,1;3;26;;NL866996473B01;
INTRA-EX;202506;513881387;AC-180-EM;87089997;NL;PT;10;EXW;11;3;;2,3;1;54;;NL866860666B01;
INTRA-EX;202506;513881387;CTS-DB-MK4-60D;84099100;NL;PT;10;EXW;11;3;;1,2;1;29;;NL866860666B01;
INTRA-EX;202506;513881387;R7437-9;85111000;NL;PT;10;EXW;11;3;;0,1;4;141;;NL866860666B01;
INTRA-EX;202506;513881387;CTS-IGN-007;84099100;NL;PT;10;EXW;11;3;;0,3;4;119;;NL866860666B01;
INTRA-EX;202506;513881387;216BFWABOSM;90262020;NL;PT;10;EXW;11;3;;0,3;1;22;;NL866860666B01;
INTRA-EX;202506;513881387;216BFWAOPSM;90269000;NL;PT;10;EXW;11;3;;0,4;1;34;;NL866860666B01;
INTRA-EX;202506;513881387;10.127.203K;84132000;NL;PT;10;EXW;11;3;;0,3;1;227;;NL866860666B01;
INTRA-EX;202506;513881387;10.127.203T;87089997;NL;PT;10;EXW;11;3;;0,1;1;10;;NL866860666B01;
INTRA-EX;202506;513881387;AC-MK7-RL;87088055;NL;PT;10;EXW;11;3;;0,5;1;40;;NL866860666B01;
INTRA-EX;202506;513881387;AC-MK7-CL;87088055;NL;PT;10;EXW;11;3;;1,3;1;50;;NL866860666B01;
INTRA-EX;202506;513881387;216BFWABOSM;90262020;NL;PT;10;EXW;11;3;;0,3;1;22;;NL866860666B01;
INTRA-EX;202506;513881387;216CLSDWAEGT-R;87089997;ES;PT;10;EXW;11;3;;0,4;1;93;;ES42417090F;
INTRA-EX;202506;513881387;216CLSDWAOT-R;87089997;ES;PT;10;EXW;11;3;;0,4;1;49;;ES42417090F;
INTRA-EX;202506;513881387;216CLSDWABO-R;87089997;ES;PT;10;EXW;11;3;;0,4;1;59;;ES42417090F;
INTRA-EX;202506;513881387;MMAI-350Z-03H;84213100;ES;PT;10;EXW;11;3;;3,9;1;154;;ESB66283003;
INTRA-EX;202506;513881387;AC-C7RS-DP;87089997;ES;PT;10;EXW;11;3;;8,8;1;275;;ESB19781145;
INTRA-EX;202506;513881387;MMRAD-E46-323;87089997;ES;PT;10;EXW;11;3;;7,2;1;280;;ES18062887K;
INTRA-EX;202506;513881387;VWR12G7R600FO;84213100;ES;PT;10;EXW;11;3;;0,5;1;76;;ES29524079Z;
INTRA-EX;202506;513881387;VWR13G500;84099100;ES;PT;10;EXW;11;3;;2;1;332;;ES29524079Z;
INTRA-EX;202506;513881387;VWR120000;84213100;ES;PT;10;EXW;11;3;;1;1;25;;ES29524079Z;
INTRA-EX;202506;513881387;VWR12G7R600ITBLU;84213100;ES;PT;10;EXW;11;3;;0,8;1;76;;ESB42954230;
INTRA-EX;202506;513881387;VWR130006;84099100;ES;PT;10;EXW;11;3;;0,3;2;81;;ESB42954230;
INTRA-EX;202506;513881387;VWR13G700RFK;87089997;ES;PT;10;EXW;11;3;;0,5;2;92;;ESB42954230;
INTRA-EX;202506;513881387;VWR90000;85111000;ES;PT;10;EXW;11;3;;0,3;8;244;;ESB42954230;
INTRA-EX;202506;513881387;VWR900004;85111000;ES;PT;10;EXW;11;3;;0,3;8;262;;ESB42954230;
INTRA-EX;202506;513881387;VWR13G700;84099100;ES;PT;10;EXW;11;3;;3;1;468;;ESB42954230;
INTRA-EX;202506;513881387;VWR12G7R600ITINLET;87089997;ES;PT;10;EXW;11;3;;0,4;1;100;;ESB42954230;
INTRA-EX;202506;513881387;VWR12G7R600ITBLA;84213100;ES;PT;10;EXW;11;3;;0,8;1;76;;ESB42954230;
INTRA-EX;202506;513881387;VWR160001;87089997;ES;PT;10;EXW;11;3;;0,4;1;86;;ESB42954230;
INTRA-EX;202506;513881387;VWR1200R601E;84213100;ES;PT;10;EXW;11;3;;4,9;1;338;;ESB42954230;
INTRA-EX;202506;513881387;EVE-G8XM-CF-SC;87089997;ES;PT;10;EXW;11;3;;1;1;465;;ES33558767L;
INTRA-EX;202506;513881387;EVE-E46-INT;84213100;ES;PT;10;EXW;11;3;;3,5;1;696;;ESB01715598;
INTRA-EX;202506;513881387;FMDVRMA-BLA;87089997;ES;PT;10;EXW;11;3;;0,9;1;132;;ES43179343V;
INTRA-EX;202506;513881387;MMWP-M50-92;84099100;ES;PT;10;EXW;11;3;;1,2;1;39;;ES43179343V;
INTRA-EX;202506;513881387;VWR19G702;70102000;ES;PT;10;EXW;11;3;;0,1;3;147;;ESB42954230;
INTRA-EX;202506;513881387;VWR180000;87089997;ES;PT;10;EXW;11;3;;0,1;5;45;;ESB42954230;
INTRA-EX;202506;513881387;VWR1200R601E;84213100;ES;PT;10;EXW;11;3;;4,9;1;338;;ESB42954230;
INTRA-EX;202506;513881387;VWR13G700RFK;87089997;ES;PT;10;EXW;11;3;;0,5;1;46;;ESB42954230;
INTRA-EX;202506;513881387;VWR12G7R600OS;84213100;ES;PT;10;EXW;11;3;;0,3;1;21;;ESB42954230;
INTRA-EX;202506;513881387;FMPCVD1;87089997;ES;PT;10;EXW;11;3;;0,3;2;138;;ESB42954230;
INTRA-EX;202506;513881387;216BFWAEBOSM;90262020;ES;PT;10;EXW;11;3;;0,3;1;37;;ESB42954230;
INTRA-EX;202506;513881387;SAUC079;87089235;ES;PT;10;EXW;11;3;;9,1;1;527;;ESB42954230;
INTRA-EX;202506;513881387;9-654-1025;84133080;ES;PT;10;EXW;11;3;;0,8;1;129;;ESB26554915;
INTRA-EX;202506;513881387;9-652-1008;84133080;ES;PT;10;EXW;11;3;;0,4;1;103;;ESB26554915;
INTRA-EX;202506;513881387;216CLSDWAOP-R;87089997;ES;PT;10;EXW;11;3;;0,4;1;67;;ESB26554915;
INTRA-EX;202506;513881387;216CLSDWAOT-R;87089997;ES;PT;10;EXW;11;3;;0,4;1;42;;ESB26554915;
INTRA-EX;202506;513881387;216CLSDWAWT-R;87089997;ES;PT;10;EXW;11;3;;0,4;1;42;;ESB26554915;
INTRA-EX;202506;513881387;D650-0003;84099100;ES;PT;10;EXW;11;3;;0,3;6;139;;ESB42771618;
INTRA-EX;202506;513881387;AC-VAG-ODP;70102000;ES;PT;10;EXW;11;3;;0,2;5;28;;ESB42771618;
INTRA-EX;202506;513881387;FMCTMK7;84099100;ES;PT;10;EXW;11;3;;1,6;1;263;;ESB42771618;
INTRA-EX;202506;513881387;AC-MK7R-DP;87089235;ES;PT;10;EXW;11;3;;11,6;1;185;;ESB42771618;
INTRA-EX;202506;513881387;AC-MK7-IND-BL;40091100;ES;PT;10;EXW;11;3;;0,9;1;32;;ESB42771618;
INTRA-EX;202506;513881387;FMINT25;84198998;ES;PT;10;EXW;11;3;;13,7;1;599;;ES16610275C;
INTRA-EX;202506;513881387;FMINDK20;84213100;ES;PT;10;EXW;11;3;;0,8;2;350;;ESB70550694;
INTRA-EX;202506;513881387;ATINTP308;87089135;ES;PT;10;EXW;11;3;;11,3;1;371;;ESB70550694;
INTRA-EX;202506;513881387;VWR1200R601E;84213100;ES;PT;10;EXW;11;3;;4,9;2;676;;ESB70550694;
INTRA-EX;202506;513881387;VWR1200R600E;84213100;ES;PT;10;EXW;11;3;;4,9;2;619;;ESB70550694;
INTRA-EX;202506;513881387;VWR120003;87089997;ES;PT;10;EXW;11;3;;1,3;1;178;;ESB70550694;
INTRA-EX;202506;513881387;U5014;84099100;ES;PT;10;EXW;11;3;;0,3;8;171;;ESB70550694;
INTRA-EX;202506;513881387;VWR160001;87089997;ES;PT;10;EXW;11;3;;0,4;2;171;;ESB70550694;
INTRA-EX;202506;513881387;VWR12G7R600ITINLET;87089997;ES;PT;10;EXW;11;3;;0,4;1;100;;ESB70550694;
INTRA-EX;202506;513881387;VWR17G7R600;40091100;ES;PT;10;EXW;11;3;;0,2;2;76;;ESB70550694;
INTRA-EX;202506;513881387;VWR69000BF1;87089997;ES;PT;10;EXW;11;3;;0,6;4;45;;ESB70550694;
INTRA-EX;202506;513881387;VWR12G7R600ITBLA;84213100;ES;PT;10;EXW;11;3;;0,8;2;152;;ESB70550694;
INTRA-EX;202506;513881387;WB-427;84213100;ES;PT;10;EXW;11;3;;0,3;1;33;;ESB19781145;
INTRA-EX;202506;513881387;AC-MK7-CP;84099100;ES;PT;10;EXW;11;3;;0,3;8;143;;ESB19781145;
INTRA-EX;202506;513881387;BKR8EIX;85111000;ES;PT;10;EXW;11;3;;0,1;8;71;;ESB19781145;
INTRA-EX;202506;513881387;SILFER8C7ES;85111000;ES;PT;10;EXW;11;3;;0,1;4;38;;ESB19781145;
INTRA-EX;202506;513881387;TTE280T;84099100;ES;PT;10;EXW;11;3;;13;1;1083;;ES44719365M;
INTRA-EX;202506;513881387;MMBCC-N54-06CBE2;87089997;ES;PT;10;EXW;11;3;;2,1;1;139;;ESB04855516;
INTRA-EX;202506;513881387;VWR120010;40091100;ES;PT;10;EXW;11;3;;1,4;1;178;;ESB63132823;
INTRA-EX;202506;513881387;VWR17G8R600;84213100;ES;PT;10;EXW;11;3;;0,2;1;38;;ESB63132823;
INTRA-EX;202506;513881387;MMRAD-RX8-04;87089135;ES;PT;10;EXW;11;3;;7;1;209;;ESB66283003;
INTRA-EX;202506;513881387;VWR120010;40091100;ES;PT;10;EXW;11;3;;1,4;1;178;;ESB01715598;
INTRA-EX;202506;513881387;VSMD0-CUSA3;87089997;ES;PT;10;EXW;11;3;;24;1;736;;ESB01715598;
INTRA-EX;202506;513881387;MMRAD-E36-92;87089135;ES;PT;10;EXW;11;3;;6,2;1;200;;ESB09771205;
INTRA-EX;202506;513881387;MS100195;84133020;ES;PT;10;EXW;11;3;;0,1;4;363;;ESB75758177;
INTRA-EX;202506;513881387;CTS-HW-408;84099100;ES;PT;10;EXW;11;3;;0,3;1;97;;ES71155708X;
INTRA-EX;202506;513881387;AC-MK7-DI.A;87089997;ES;PT;10;EXW;11;3;;0,1;2;42;;ES71155708X;
INTRA-EX;202506;513881387;06F103483D;87089997;ES;PT;10;EXW;11;3;;0,1;1;5;;ES71155708X;
INTRA-EX;202506;513881387;SBMP091;87089997;ES;PT;10;EXW;11;3;;19,5;1;495;;ESB04855516;
INTRA-EX;202506;513881387;ARMAADR6C8-A;84213100;ES;PT;10;EXW;11;3;;3;1;747;;ESB04855516;
INTRA-EX;202506;513881387;RF100018;84099100;ES;PT;10;EXW;11;3;;1;1;111;;ESB04855516;
INTRA-EX;202506;513881387;EVE-F56-LCI-MAF;87089997;FR;PT;10;EXW;11;3;;1;1;53;;FR82530667591;
INTRA-EX;202506;513881387;EVE-F56-MAF;1;FR;PT;10;EXW;11;3;;0,4;1;53;;FR82530667591;
INTRA-EX;202506;513881387;EVE-F8XMV2-CF-INT;84213100;FR;PT;10;EXW;11;3;;6,2;1;1794;;FR26750353237;
INTRA-EX;202506;513881387;EVE-S55-CF-CHG;84212300;FR;PT;10;EXW;11;3;;1,9;1;592;;FR26750353237;
INTRA-EX;202506;513881387;EVE-EA8884-R-INT;84213100;FR;PT;10;EXW;11;3;;5;1;999;;FR26750353237;
INTRA-EX;202506;513881387;AC-N54-IC;87089135;FR;PT;10;EXW;11;3;;11,5;1;214;;FR35504243288;
INTRA-EX;202506;513881387;MB046-CD;87089235;FR;PT;10;EXW;11;3;;20,4;1;1346;;FR43935269613;
INTRA-EX;202506;513881387;10.127.1002K;84133080;FR;PT;10;EXW;11;3;;0,6;1;454;;FR94827543661;
INTRA-EX;202506;513881387;VWR1200R601E;84213100;FR;PT;10;EXW;11;3;;4,9;1;338;;FR93514546712;
INTRA-EX;202506;513881387;VWR120010;40091100;FR;PT;10;EXW;11;3;;1,4;1;178;;FR93514546712;
INTRA-EX;202506;513881387;VWR12G7R600OS;84213100;FR;PT;10;EXW;11;3;;0,3;1;21;;FR93514546712;
INTRA-EX;202506;513881387;204-4302;87089997;ES;PT;10;EXW;11;3;;1,5;1;189;;ES54116057R;
INTRA-EX;202506;513881387;VWR180006;87089997;ES;PT;10;EXW;11;3;;0,1;1;17;;ES45771669J;
INTRA-EX;202506;513881387;VWR19G704;70102000;ES;PT;10;EXW;11;3;;0,1;1;81;;ES45771669J;
INTRA-EX;202506;513881387;VWR190002;87089997;ES;PT;10;EXW;11;3;;0,2;1;81;;ES45771669J;
INTRA-EX;202506;513881387;FMDV32R-POL;87089997;ES;PT;10;EXW;11;3;;0,6;1;203;;ES45771669J;
INTRA-EX;202506;513881387;EVE-EA8884-R-INT;84213100;ES;PT;10;EXW;11;3;;5;1;1332;;ES45771669J;
INTRA-EX;202506;513881387;EVE-EA8884-CF-ENG;84213100;ES;PT;10;EXW;11;3;;3;1;569;;ES45771669J;
INTRA-EX;202506;513881387;VWR19G703;70102000;ES;PT;10;EXW;11;3;;0,2;1;93;;ES45771669J;
INTRA-EX;202506;513881387;AC-MK7-DP;87089235;ES;PT;10;EXW;11;3;;9,2;1;155;;ES78832668F;
INTRA-EX;202506;513881387;AC-MK8-DP;87089235;ES;PT;10;EXW;11;3;;8,3;1;155;;ES78832668F;
INTRA-EX;202506;513881387;AC-S63-IT;84198998;ES;PT;10;EXW;11;3;;3,2;1;159;;ES78832668F;
INTRA-EX;202506;513881387;PK409;84213100;ES;PT;10;EXW;11;3;;3;1;214;;ES78832668F;
INTRA-EX;202506;513881387;FMINDK20-RF;84213100;ES;PT;10;EXW;11;3;;0,7;1;38;;ES78832668F;
INTRA-EX;202506;513881387;AC-S55-CC;87089997;ES;PT;10;EXW;11;3;;1;1;47;;ES78832668F;
INTRA-EX;202506;513881387;VWR69000BF1;87089997;ES;PT;10;EXW;11;3;;0,6;1;19;;ES45899844D;
INTRA-EX;202506;513881387;SHY0800-4P-RD;87083091;ES;PT;10;EXW;11;3;;0,8;1;97;;ES45899844D;
INTRA-EX;202506;513881387;FMMD7;87089235;ES;PT;10;EXW;11;3;;0,6;1;91;;ES45899844D;
INTRA-EX;202506;513881387;D401-0042;84099100;ES;PT;10;EXW;11;3;;0,9;1;53;;ESB76260033;
INTRA-EX;202506;513881387;E10-20-035-01-22;87088035;ES;PT;10;EXW;11;3;;11,2;1;193;;ESB76260033;
INTRA-EX;202506;513881387;CTS-IT-255R;;ES;PT;10;EXW;11;3;;0,1;1;284;;ESB76260033;
INTRA-EX;202506;513881387;CTS-HW-360;40091100;ES;PT;10;EXW;11;3;;1,4;1;224;;ESB76260033;
INTRA-EX;202506;513881387;DBA43146S-2;87089997;ES;PT;10;EXW;11;3;;23;1;459;;ES45323354z;
INTRA-EX;202506;513881387;SBMP081;87089235;DK;PT;10;EXW;11;3;;11,3;1;271;;DK44139332;
INTRA-EX;202506;513881387;E10-20-052-03-22;87088035;LT;PT;10;EXW;11;3;;11,3;1;209;;LT100016248411;
INTRA-EX;202506;513881387;216CLSDWABO-R;87089997;CY;PT;10;EXW;11;3;;0,4;1;53;;CY00781748Y;
INTRA-EX;202506;513881387;216CLSDWAOP-R;87089997;CY;PT;10;EXW;11;3;;0,4;1;67;;CY00781748Y;
INTRA-EX;202506;513881387;MMTS-EVO-01;90321020;CY;PT;10;EXW;11;3;;0,1;1;37;;CY00781748Y;
INTRA-EX;202506;513881387;06D115562;84099100;CY;PT;10;EXW;11;3;;0,2;8;25;;CY00781748Y;
INTRA-EX;202506;513881387;216BFWABOSM;90262020;CY;PT;10;EXW;11;3;;0,3;1;22;;CY00781748Y;
INTRA-EX;202506;513881387;ILZKBR7B8G;85111000;CY;PT;10;EXW;11;3;;0,1;4;31;;CY00781748Y;
INTRA-EX;202506;513881387;DILKAR7B11;85111000;CY;PT;10;EXW;11;3;;0,2;6;92;;CY00781748Y;
INTRA-EX;202506;513881387;SP-201;32081090;HU;PT;10;EXW;11;3;;0,5;2;32;;HU25464285;
