FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;20262;513881387;216BFWGOTSM;;NL;PT;10;EXW;11;3;;0,1;1,000;32;;NL866860666B01;
INTRA-EX;20262;513881387;216BFWGOPSM;;NL;PT;10;EXW;11;3;;0,1;1,000;33;;NL866860666B01;
INTRA-EX;20262;513881387;CTS-IT-300R;;NL;PT;10;EXW;11;3;;0,1;1,000;247;;NL866860666B01;
INTRA-EX;20262;513881387;SBMC090;;NL;PT;10;EXW;11;3;;0,1;1,000;382;;NL866860666B01;
INTRA-EX;20262;513881387;SAUC030;;NL;PT;10;EXW;11;3;;0,1;1,000;142;;NL866860666B01;
INTRA-EX;20262;513881387;MMTS-FIST-14;;NL;PT;10;EXW;11;3;;0,1;1,000;38;;NL866860666B01;
INTRA-EX;20262;513881387;SMBS007;;NL;PT;10;EXW;11;3;;0,1;1,000;289;;NL866860666B01;
INTRA-EX;20262;513881387;AC-MK8-DP;;NL;PT;10;EXW;11;3;;0,1;1,000;156;;NL866860666B01;
INTRA-EX;20262;513881387;CI100054;;NL;PT;10;EXW;11;3;;0,1;1,000;225;;NL866860666B01;
INTRA-EX;20262;513881387;MS100192;;NL;PT;10;EXW;11;3;;0,1;6,000;246;;NL866860666B01;
INTRA-EX;20262;513881387;SVWS052;;NL;PT;10;EXW;11;3;;0,1;1,000;365;;NL866860666B01;
INTRA-EX;20262;513881387;MMRAD-E36-92;;NL;PT;10;EXW;11;3;;0,1;1,000;200;;NL866860666B01;
INTRA-EX;20262;513881387;CTS-IGN-007;;NL;PT;10;EXW;11;3;;0,1;4,000;120;;NL866860666B01;
INTRA-EX;20262;513881387;MS100192;;NL;PT;10;EXW;11;3;;0,1;4,000;164;;NL866860666B01;
INTRA-EX;20262;513881387;CTS-HW-205-4;;NL;PT;10;EXW;11;3;;0,1;1,000;60;;NL866860666B01;
INTRA-EX;20262;513881387;U5014;;NL;PT;10;EXW;11;3;;0,1;4,000;87;;NL866860666B01;
INTRA-EX;20262;513881387;BKR7EIX;;NL;PT;10;EXW;11;3;;0,1;4,000;34;;NL866860666B01;
INTRA-EX;20262;513881387;CI100033-A;;NL;PT;10;EXW;11;3;;0,1;1,000;37;;NL866860666B01;
INTRA-EX;20262;513881387;FMKT024-BLA;;NL;PT;10;EXW;11;3;;0,1;1,000;196;;NL866860666B01;
INTRA-EX;20262;513881387;CTS-IT-258;;NL;PT;10;EXW;11;3;;0,1;1,000;127;;NL866860666B01;
INTRA-EX;20262;513881387;CTS-IT-259;;NL;PT;10;EXW;11;3;;0,1;1,000;127;;NL866860666B01;
INTRA-EX;20262;513881387;SILKGR9A7ES;;NL;PT;10;EXW;11;3;;0,1;6,000;90;;NL866860666B01;
INTRA-EX;20262;513881387;AC-500-DP;;GR;PT;10;EXW;11;3;;2,4;1,000;100;;GREL802913609;
INTRA-EX;20262;513881387;CTS-IGN-009;;IT;PT;10;EXW;11;3;;0,1;2,000;52;;IT02330960994;
INTRA-EX;20262;513881387;SBW0271-4P-BK;;IT;PT;10;EXW;11;3;;0,4;1,000;76;;IT12072620011;
INTRA-EX;20262;513881387;9-201-0766;;IT;PT;10;EXW;11;3;;0,1;1,000;71;;IT14481871003;
INTRA-EX;20262;513881387;IKR9J8;;IT;PT;10;EXW;11;3;;0,1;12,000;116;;IT14481871003;
INTRA-EX;20262;513881387;204-4302;;IT;PT;10;EXW;11;3;;0,1;1,000;150;;IT14481871003;
INTRA-EX;20262;513881387;10.127.203T;;IT;PT;10;EXW;11;3;;0,1;1,000;11;;IT14481871003;
INTRA-EX;20262;513881387;ILZKR8C8G;;IT;PT;10;EXW;11;3;;0,1;12,000;104;;IT14481871003;
INTRA-EX;20262;513881387;Z1003100;;IT;PT;10;EXW;11;3;;0,1;3,000;74;;IT14481871003;
INTRA-EX;20262;513881387;VWR69G7KIT;;IT;PT;10;EXW;11;3;;0,5;1,000;105;;IT12072620011;
INTRA-EX;20262;513881387;PF04;85444290;IT;PT;10;EXW;11;3;;0,2;1,000;157;;IT03656931205;
INTRA-EX;20262;513881387;ARMAAD0RS4-1;;IT;PT;10;EXW;11;3;;0,1;1,000;114;;IT12072620011;
INTRA-EX;20262;513881387;AC-MK45-RU-RD;;IT;PT;10;EXW;11;3;;0,1;1,000;54;;IT12072620011;
INTRA-EX;20262;513881387;200001054;;IT;PT;10;EXW;11;3;;0,1;1,000;618;;IT02710790060;
INTRA-EX;20262;513881387;EVE-A35-CF-CHG;;FR;PT;10;EXW;11;3;;0,1;1,000;536;;FR86498478304;
INTRA-EX;20262;513881387;EVE-C63S-DCT;;FR;PT;10;EXW;11;3;;0,1;1,000;122;;FR86498478304;
INTRA-EX;20262;513881387;EVE-E46-INT;;FR;PT;10;EXW;11;3;;0,1;1,000;696;;FR86498478304;
INTRA-EX;20262;513881387;EVE-E46-PF;;FR;PT;10;EXW;11;3;;0,1;1,000;44;;FR86498478304;
INTRA-EX;20262;513881387;EVE-FK2-CF-MAF;;FR;PT;10;EXW;11;3;;0,1;1,000;179;;FR86498478304;
INTRA-EX;20262;513881387;EVE-N55-PF;;FR;PT;10;EXW;11;3;;0,1;1,000;61;;FR86498478304;
INTRA-EX;20262;513881387;EVE-F8xM-PF;;FR;PT;10;EXW;11;3;;0,1;1,000;86;;FR86498478304;
INTRA-EX;20262;513881387;SFDX082;;FR;PT;10;EXW;11;3;;0,1;1,000;418;;FR43935269613;
INTRA-EX;20262;513881387;Z1003100;;FR;PT;10;EXW;11;3;;0,1;4,000;98;;FR31895072130;
INTRA-EX;20262;513881387;SBMP087;;FR;PT;10;EXW;11;3;;0,1;1,000;523;;FR86889861761;
INTRA-EX;20262;513881387;SILZKGR8C8S;;FR;PT;10;EXW;11;3;;0,1;6,000;93;;FR86889861761;
INTRA-EX;20262;513881387;MS100192;;ES;PT;10;EXW;11;3;;0,1;4,000;164;;ESB44699973;
INTRA-EX;20262;513881387;VWR31P2GT;;ES;PT;10;EXW;11;3;;8;1,000;161;;ESB67497925;
INTRA-EX;20262;513881387;PP1895;;ES;PT;10;EXW;11;3;;0,1;1,000;21;;ESB67497925;
INTRA-EX;20262;513881387;DBA42830S;;ES;PT;10;EXW;11;3;;0,1;2,000;209;;ESB67497925;
INTRA-EX;20262;513881387;VWR900001;;ES;PT;10;EXW;11;3;;0,3;4,000;122;;ES50902109G;
INTRA-EX;20262;513881387;SILFER8C7ES;;ES;PT;10;EXW;11;3;;0,1;4,000;42;;ES50902109G;
INTRA-EX;20262;513881387;VWR640112;;ES;PT;10;EXW;11;3;;2,2;2,000;124;;ESB63132823;
INTRA-EX;20262;513881387;VWR190006;;ES;PT;10;EXW;11;3;;0,2;1,000;59;;ESB63132823;
INTRA-EX;20262;513881387;VWR12G7R601FO;;ES;PT;10;EXW;11;3;;0,9;1,000;113;;ESB42954230;
INTRA-EX;20262;513881387;VWR120010;;ES;PT;10;EXW;11;3;;1,4;2,000;357;;ESB42954230;
INTRA-EX;20262;513881387;VWR1200R601E;;ES;PT;10;EXW;11;3;;4,9;2,000;676;;ESB42954230;
INTRA-EX;20262;513881387;VWR12G7R600FO;;ES;PT;10;EXW;11;3;;0,5;1,000;86;;ESB42954230;
INTRA-EX;20262;513881387;FMINDK52;;ES;PT;10;EXW;11;3;;0,1;1,000;194;;ESB42954230;
INTRA-EX;20262;513881387;VWR150000;;ES;PT;10;EXW;11;3;;0,2;2,000;159;;ESB42954230;
INTRA-EX;20262;513881387;SILFER8C7ES;;ES;PT;10;EXW;11;3;;0,1;32,000;336;;ESB42954230;
INTRA-EX;20262;513881387;VWR1200R600E;;ES;PT;10;EXW;11;3;;4,9;2,000;619;;ESB42954230;
INTRA-EX;20262;513881387;VWR810000;;ES;PT;10;EXW;11;3;;0,2;2,000;34;;ESB42954230;
INTRA-EX;20262;513881387;ILFR7H;;ES;PT;10;EXW;11;3;;0,1;5,000;57;;ES50902109G;
INTRA-EX;20262;513881387;SHYC105;;ES;PT;10;EXW;11;3;;0,1;1,000;158;;ES44719365M;
INTRA-EX;20262;513881387;ARMABZA250G-A;;ES;PT;10;EXW;11;3;;0,1;1,000;579;;ESB86420924;
INTRA-EX;20262;513881387;AC-MK7R-DP;;ES;PT;10;EXW;11;3;;0,1;1,000;186;;ESB94171030;
INTRA-EX;20262;513881387;BKR8EIX;;ES;PT;10;EXW;11;3;;0,1;4,000;36;;ES50902109G;
INTRA-EX;20262;513881387;VWR810000;;ES;PT;10;EXW;11;3;;0,2;1,000;17;;ESB24786139;
INTRA-EX;20262;513881387;SP-201;;RO;PT;10;EXW;11;3;;0,1;2,000;33;;RO47173245;
INTRA-EX;20262;513881387;VWR140014;;RO;PT;10;EXW;11;3;;0,1;2,000;37;;RO47173245;
INTRA-EX;20262;513881387;VWR900001;;RO;PT;10;EXW;11;3;;0,3;4,000;122;;RO47173245;
INTRA-EX;20262;513881387;8E0971824S-BL;;RO;PT;10;EXW;11;3;;0,1;1,000;10;;RO47173245;
INTRA-EX;20262;513881387;VWR1200R600E;;DE;PT;10;EXW;11;3;;4,9;2,000;619;;DE181881308;
INTRA-EX;20262;513881387;PF04;85444290;DE;PT;10;EXW;11;3;;0,2;4,000;626;;DE181881308;
INTRA-EX;20262;513881387;AC-B9S-DPHS;;HU;PT;10;EXW;11;3;;0,1;1,000;258;;HU25464285;
INTRA-EX;20262;513881387;SBW1171-4P-BK;;BE;PT;10;EXW;11;3;;0,5;1,000;76;;BE0670639687;
INTRA-EX;20262;513881387;AC-MK8-DPHS;;BE;PT;10;EXW;11;3;;0,1;1,000;210;;BE0740963105;
INTRA-EX;20262;513881387;AC-B58.2-DPHS;;BE;PT;10;EXW;11;3;;0,1;1,000;186;;BE0670639687;
INTRA-EX;20262;513881387;EVO1108;;BE;PT;10;EXW;11;3;;0,1;1,000;279;;BE0670639687;
INTRA-EX;20262;513881387;MMBCC-MIA-16PBE;;GR;PT;10;EXW;11;3;;0,1;1,000;164;;GREL136030005;
INTRA-EX;20262;513881387;D760-0067;;GR;PT;10;EXW;11;3;;0,1;1,000;131;;GREL802913609;
INTRA-EX;20262;513881387;CTS-IT-310;;GR;PT;10;EXW;11;3;;0,1;1,000;150;;GREL802913609;
INTRA-EX;20262;513881387;CG85-02-0C20;;GR;PT;10;EXW;11;3;;0,1;1,000;514;;GREL802913609;
INTRA-EX;20262;513881387;FMINDF56;;GR;PT;10;EXW;11;3;;0,1;1,000;266;;GREL108534505;
INTRA-EX;20262;513881387;CTS-IT-800;;NL;PT;10;EXW;11;3;;0,1;1,000;247;;NL866860666B01;
INTRA-EX;20262;513881387;8E0971824S-BL;;NL;PT;10;EXW;11;3;;0,1;1,000;10;;NL866860666B01;
INTRA-EX;20262;513881387;CTS-IT-820;;NL;PT;10;EXW;11;3;;0,1;1,000;150;;NL866860666B01;
INTRA-EX;20262;513881387;MMRAD-E46-323;;NL;PT;10;EXW;11;3;;0,1;1,000;280;;NL866860666B01;
INTRA-EX;20262;513881387;CTS-IT-820;;NL;PT;10;EXW;11;3;;0,1;1,000;150;;NL866860666B01;
INTRA-EX;20262;513881387;MMRAD-MIA-90;;NL;PT;10;EXW;11;3;;0,1;1,000;190;;NL866860666B01;
INTRA-EX;20262;513881387;MMAI-MUS4-15P;;NL;PT;10;EXW;11;3;;0,1;1,000;252;;NL866860666B01;
INTRA-EX;20262;513881387;AC-B58-DPHS;;NL;PT;10;EXW;11;3;;0,1;1,000;174;;NL866860666B01;
INTRA-EX;20262;513881387;SVW0610-4P-BK;;ES;PT;10;EXW;11;3;;0,5;1,000;84;;ES78533689M;
INTRA-EX;20262;513881387;VWR150000;;ES;PT;10;EXW;11;3;;0,2;1,000;114;;ES44712074M;
INTRA-EX;20262;513881387;50003-M45-HL-4;;ES;PT;10;EXW;11;3;;0,1;1,000;73;;ES54110405F;
INTRA-EX;20262;513881387;52009-AK012;;ES;PT;10;EXW;11;3;;0,1;1,000;20;;ES54110405F;
INTRA-EX;20262;513881387;SRNC022;;ES;PT;10;EXW;11;3;;0,1;1,000;212;;ES42245230A;
INTRA-EX;20262;513881387;9-307-1017;;IT;PT;10;EXW;11;3;;0,1;1,000;123;;IT02710790060;
INTRA-EX;20262;513881387;CTS-HW-0199;;IT;PT;10;EXW;11;3;;0,1;1,000;60;;IT02710790060;
INTRA-EX;20262;513881387;CTS-IT-285;;IT;PT;10;EXW;11;3;;0,1;1,000;60;;IT02710790060;
INTRA-EX;20262;513881387;CTS-SIL-0070;;IT;PT;10;EXW;11;3;;0,1;1,000;52;;IT02710790060;
INTRA-EX;20262;513881387;EVE-GR4-CF-INT;;IT;PT;10;EXW;11;3;;0,1;1,000;975;;IT02710790060;
INTRA-EX;20262;513881387;MS100247;;IT;PT;10;EXW;11;3;;0,1;4,000;107;;IT02710790060;
INTRA-EX;20262;513881387;SAU0490-4P-BK;;IT;PT;10;EXW;11;3;;0,5;1,000;62;;IT12072620011;
INTRA-EX;20262;513881387;EVE-GR4-CF-INT;;IT;PT;10;EXW;11;3;;0,1;1,000;975;;IT02710790060;
INTRA-EX;20262;513881387;AC-200-DP;;IT;PT;10;EXW;11;3;;10;1,000;132;;IT04146110160;
INTRA-EX;20262;513881387;CTS-EXH-DP-0029;;FR;PT;10;EXW;11;3;;0,1;1,000;374;;FR71838456218;
INTRA-EX;20262;513881387;VWR670011;;FR;PT;10;EXW;11;3;;3,5;1,000;164;;FR09800029712;
INTRA-EX;20262;513881387;SD-1214801;;FR;PT;10;EXW;11;3;;0,1;1,000;220;;FR35504243288;
INTRA-EX;20262;513881387;SD-1254964;;FR;PT;10;EXW;11;3;;0,1;1,000;185;;FR35504243288;
INTRA-EX;20262;513881387;SBW1010-6P-BK;;FR;PT;10;EXW;11;3;;0,7;1,000;92;;FR35504243288;
INTRA-EX;20262;513881387;FMKT135F20;;FR;PT;10;EXW;11;3;;0,1;2,000;179;;FR35504243288;
INTRA-EX;20262;513881387;D650-0003;;FR;PT;10;EXW;11;3;;0,1;18,000;472;;FR35504243288;
INTRA-EX;20262;513881387;MMIG-BMW-0206;;FR;PT;10;EXW;11;3;;0,1;1,000;102;;FR35504243288;
INTRA-EX;20262;513881387;SVWX064;;FR;PT;10;EXW;11;3;;0,1;1,000;501;;FR82530667591;
INTRA-EX;20262;513881387;ATINTVAG35;;FR;PT;10;EXW;11;3;;0,1;1,000;665;;FR82530667591;
INTRA-EX;20262;513881387;UR-TW2-3051;;FR;PT;10;EXW;11;3;;1,7;1,000;93;;FR82530667591;
INTRA-EX;20262;513881387;VWR31G70R;;ES;PT;10;EXW;11;3;;9,5;1,000;161;;ESB42954230;
INTRA-EX;20262;513881387;VWR3130RS;;ES;PT;10;EXW;11;3;;9,2;2,000;322;;ESB42954230;
INTRA-EX;20262;513881387;VWR810002;;ES;PT;10;EXW;11;3;;0,5;1,000;56;;ESB42954230;
INTRA-EX;20262;513881387;EVE-661-G2-FTR;;ES;PT;10;EXW;11;3;;0,1;1,000;64;;ESB42954230;
INTRA-EX;20262;513881387;VWR1200R600E;;ES;PT;10;EXW;11;3;;4,9;2,000;619;;ESB42954230;
INTRA-EX;20262;513881387;VWR1200R601E;;ES;PT;10;EXW;11;3;;4,9;2,000;676;;ESB42954230;
INTRA-EX;20262;513881387;FMINDK28-RED-FOA;;ES;PT;10;EXW;11;3;;0,1;1,000;278;;ESB42954230;
INTRA-EX;20262;513881387;FMINDK28-BLA-FOA;;ES;PT;10;EXW;11;3;;0,1;1,000;278;;ESB42954230;
INTRA-EX;20262;513881387;FMINT16-BLA;;ES;PT;10;EXW;11;3;;0,1;1,000;399;;ESB42954230;
INTRA-EX;20262;513881387;VWR12P1GT;;ES;PT;10;EXW;11;3;;3;1,000;286;;ESB42954230;
INTRA-EX;20262;513881387;SAU0630-4P-BK;;ES;PT;10;EXW;11;3;;0,5;1,000;76;;ES18062887K;
INTRA-EX;20262;513881387;SHYP103;;ES;PT;10;EXW;11;3;;0,1;1,000;150;;ES18062887K;
INTRA-EX;20262;513881387;FMDVMK7A-BLA;;ES;PT;10;EXW;11;3;;0,1;1,000;162;;ES44719365M;
INTRA-EX;20262;513881387;AC-200-IC;;ES;PT;10;EXW;11;3;;11,9;1,000;264;;ESB04855516;
INTRA-EX;20262;513881387;"TTE420 TFSI";;ES;PT;10;EXW;11;3;;0,1;1,000;1688;;ESB04855516;
INTRA-EX;20262;513881387;AC-200-HPFP;;ES;PT;10;EXW;11;3;;1;3,000;972;;ESB04855516;
INTRA-EX;20262;513881387;10.127.100K;;ES;PT;10;EXW;11;3;;0,1;2,000;455;;ESB04855516;
INTRA-EX;20262;513881387;FMEDV102R;;ES;PT;10;EXW;11;3;;0,1;1,000;180;;ESE24731622;
INTRA-EX;20262;513881387;AC-MK7-IM;;ES;PT;10;EXW;11;3;;3,1;2,000;612;;ESB04855516;
INTRA-EX;20262;513881387;AC-200K04-OT;;ES;PT;10;EXW;11;3;;1,4;1,000;75;;ESB94171030;
INTRA-EX;20262;513881387;AC-R56-IC;;ES;PT;10;EXW;11;3;;10,5;1,000;168;;ESB94171030;
INTRA-EX;20262;513881387;AC-200-IC;;ES;PT;10;EXW;11;3;;11,9;1,000;264;;ESB94171030;
INTRA-EX;20262;513881387;AC-Z33-DP;;ES;PT;10;EXW;11;3;;4,5;1,000;76;;ESB94171030;
INTRA-EX;20262;513881387;AC-Z33-EM;;ES;PT;10;EXW;11;3;;8,2;1,000;192;;ESB94171030;
INTRA-EX;20262;513881387;AC-S55-DPHS;;ES;PT;10;EXW;11;3;;0,1;1,000;261;;ESB94171030;
INTRA-EX;20262;513881387;VWR8130S3;;ES;PT;10;EXW;11;3;;2,6;1,000;319;;ES44719365M;
INTRA-EX;20262;513881387;FMKTR56-RED;;ES;PT;10;EXW;11;3;;0,1;1,000;97;;ESF21716261;
INTRA-EX;20262;513881387;SMNP018;;ES;PT;10;EXW;11;3;;0,1;1,000;147;;ESF21716261;
INTRA-EX;20262;513881387;MS100192;;ES;PT;10;EXW;11;3;;0,1;4,000;164;;ES44719365M;
INTRA-EX;20262;513881387;AC-MK7-CP;;ES;PT;10;EXW;11;3;;0,3;4,000;72;;ESB24786139;
INTRA-EX;20262;513881387;SILFER8C7ES;;ES;PT;10;EXW;11;3;;0,1;4,000;42;;ESB24786139;
INTRA-EX;20262;513881387;SBMC068;;ES;PT;10;EXW;11;3;;0,1;1,000;243;;ESB04855516;
INTRA-EX;20262;513881387;MS100192;;ES;PT;10;EXW;11;3;;0,1;4,000;164;;ES50902109G;
INTRA-EX;20262;513881387;SILFER8C7ES;;ES;PT;10;EXW;11;3;;0,1;4,000;42;;ES50902109G;
INTRA-EX;20262;513881387;AC-Z33-DP;;ES;PT;10;EXW;11;3;;4,5;1,000;76;;ESB94171030;
INTRA-EX;20262;513881387;U5055;;ES;PT;10;EXW;11;3;;0,1;6,000;112;;ESB94171030;
INTRA-EX;20262;513881387;VWR810002;;ES;PT;10;EXW;11;3;;0,5;1,000;56;;ES16610275C;
INTRA-EX;20262;513881387;PFR7B;;ES;PT;10;EXW;11;3;;0,1;5,000;50;;ES72815006L;
INTRA-EX;20262;513881387;ILFR7H;;ES;PT;10;EXW;11;3;;0,1;8,000;92;;ES72815006L;
INTRA-EX;20262;513881387;SILFER8C7ES;;ES;PT;10;EXW;11;3;;0,1;4,000;42;;ES50902109G;
INTRA-EX;20262;513881387;VWR12P1GTFO;;IT;PT;10;EXW;11;3;;0,3;1,000;77;;IT03656931205;
INTRA-EX;20262;513881387;MS100192;;DK;PT;10;EXW;11;3;;0,1;20,000;819;;DK34701237;
INTRA-EX;20262;513881387;MS100208;;DK;PT;10;EXW;11;3;;0,1;6,000;172;;DK34701237;
INTRA-EX;20262;513881387;PF05;90262020;DK;PT;10;EXW;11;3;;0,2;1,000;171;;DK34701237;
