FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202504;513881387;JSK-101-DD;84213100;ES;PT;10;EXW;11;3;;4,4;1;247;;QV999999999999;
INTRA-EX;202504;513881387;E10-20-031-09-22;73202081;ES;PT;10;EXW;11;3;;9,2;1;206;;QV999999999999;
INTRA-EX;202504;513881387;UR-RE2-1821;87088055;ES;PT;10;EXW;11;3;;2,2;1;117;;QV999999999999;
INTRA-EX;202504;513881387;VWR670007;87089997;ES;PT;10;EXW;11;3;;1,1;1;84;;QV999999999999;
INTRA-EX;202504;513881387;VWR810000;87089997;ES;PT;10;EXW;11;3;;0,2;1;28;;QV999999999999;
INTRA-EX;202504;513881387;SCEXVDM;87089235;ES;PT;10;EXW;11;3;;0,1;1;22;;QV999999999999;
INTRA-EX;202504;513881387;ES-1350565;87089997;ES;PT;10;EXW;11;3;;0,9;1;68;;QV999999999999;
INTRA-EX;202504;513881387;ES-1311525;87089997;ES;PT;10;EXW;11;3;;2,2;1;99;;QV999999999999;
INTRA-EX;202504;513881387;SVW0607-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;78;;QV999999999999;
INTRA-EX;202504;513881387;BF410LV;87089997;ES;PT;10;EXW;11;3;;1,3;1;12;;QV999999999999;
INTRA-EX;202504;513881387;50-1200;87089997;ES;PT;10;EXW;11;3;;0,5;1;105;;QV999999999999;
INTRA-EX;202504;513881387;BNR30Z;87088055;ES;PT;10;EXW;11;3;;3,9;1;182;;QV999999999999;
INTRA-EX;202504;513881387;BNF33Z;87088055;ES;PT;10;EXW;11;3;;9,2;1;201;;QV999999999999;
INTRA-EX;202504;513881387;03K906051;90269000;ES;PT;10;EXW;11;3;;0,1;1;19;;QV999999999999;
INTRA-EX;202504;513881387;CTS-DP-IK1;87089997;ES;PT;10;EXW;11;3;;0,3;1;13;;QV999999999999;
INTRA-EX;202504;513881387;216BFWAOTSM;90269000;ES;PT;10;EXW;11;3;;0,3;1;29;;ES28841101K;
INTRA-EX;202504;513881387;216BFWAWTSM;90262020;ES;PT;10;EXW;11;3;;0,3;1;29;;ES28841101K;
INTRA-EX;202504;513881387;VWR630001;87141030;ES;PT;10;EXW;11;3;;1,9;2;229;;ESB42954230;
INTRA-EX;202504;513881387;SFDC071;87089997;ES;PT;10;EXW;11;3;;5,5;1;231;;ESB42954230;
INTRA-EX;202504;513881387;VWR1200R601E;84213100;ES;PT;10;EXW;11;3;;4,9;1;338;;ESB42954230;
INTRA-EX;202504;513881387;VWR180004;87089997;ES;PT;10;EXW;11;3;;0,1;4;107;;ESB42954230;
INTRA-EX;202504;513881387;D650-0004;84099100;ES;PT;10;EXW;11;3;;0,3;1;23;;ESB42954230;
INTRA-EX;202504;513881387;VWR900002;85111000;ES;PT;10;EXW;11;3;;0,3;8;244;;ESB42954230;
INTRA-EX;202504;513881387;VWR900004;85111000;ES;PT;10;EXW;11;3;;0,3;6;196;;ESB42954230;
INTRA-EX;202504;513881387;VWR180002;87089997;ES;PT;10;EXW;11;3;;0,1;1;21;;ESB42954230;
INTRA-EX;202504;513881387;06L253039C;87089997;ES;PT;10;EXW;11;3;;0,1;5;26;;ES48924146H;
INTRA-EX;202504;513881387;SME0455-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;51;;ES48924146H;
INTRA-EX;202504;513881387;VWR13G500;84099100;ES;PT;10;EXW;11;3;;2;1;332;;ES48924146H;
INTRA-EX;202504;513881387;AC-MK5-FU-RD;87088055;ES;PT;10;EXW;11;3;;4,4;1;59;;ESB42771618;
INTRA-EX;202504;513881387;PF05;90262020;ES;PT;10;EXW;11;3;;0,2;1;170;;ESB42771618;
INTRA-EX;202504;513881387;D650-0003;84099100;ES;PT;10;EXW;11;3;;0,3;12;278;;ESB42771618;
INTRA-EX;202504;513881387;SRNC022;87089235;ES;PT;10;EXW;11;3;;3,2;1;135;;ESB42771618;
INTRA-EX;202504;513881387;SVWCS045;87089235;ES;PT;10;EXW;11;3;;9,2;1;254;;ESB42771618;
INTRA-EX;202504;513881387;9-654-1025;84133080;ES;PT;10;EXW;11;3;;0,8;1;129;;ESB42771618;
INTRA-EX;202504;513881387;SILFER8C7ES;85111000;ES;PT;10;EXW;11;3;;0,1;8;76;;ESB42771618;
INTRA-EX;202504;513881387;AC-B58-INLET;40091100;ES;PT;10;EXW;11;3;;0,6;1;71;;ESB42771618;
INTRA-EX;202504;513881387;MMBCC-MUS4-15PBE;84099100;ES;PT;10;EXW;11;3;;3;1;143;;QV999999999999;
INTRA-EX;202504;513881387;BKR7EIX-4;84099100;ES;PT;10;EXW;11;3;;0,3;1;40;;QV999999999999;
INTRA-EX;202504;513881387;AC-RX8-FU;87088055;ES;PT;10;EXW;11;3;;3;1;81;;QV999999999999;
INTRA-EX;202504;513881387;PPF-9786;84213100;ES;PT;10;EXW;11;3;;0,5;1;34;;QV999999999999;
INTRA-EX;202504;513881387;ATMSFT1;87089997;ES;PT;10;EXW;11;3;;4;1;340;;QV999999999999;
INTRA-EX;202504;513881387;11002BK;87089997;ES;PT;10;EXW;11;3;;0,7;1;24;;QV999999999999;
INTRA-EX;202504;513881387;06J103600AFKIT;84099100;ES;PT;10;EXW;11;3;;2,5;1;49;;QV999999999999;
INTRA-EX;202504;513881387;KLC167A;87088055;ES;PT;10;EXW;11;3;;1,4;1;120;;QV999999999999;
INTRA-EX;202504;513881387;BWF19XZ;87088055;ES;PT;10;EXW;11;3;;5,5;1;191;;QV999999999999;
INTRA-EX;202504;513881387;SBW1162-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;83;;QV999999999999;
INTRA-EX;202504;513881387;CTS-HW-266-187;87089997;FR;PT;10;EXW;11;3;;3,4;1;322;;QV999999999999;
INTRA-EX;202504;513881387;MMAI-FOST-13WBK;84213100;FR;PT;10;EXW;11;3;;6,9;1;324;;QV999999999999;
INTRA-EX;202504;513881387;MMAF-REOIL-RD;84213100;FR;PT;10;EXW;11;3;;0,9;1;16;;QV999999999999;
INTRA-EX;202504;513881387;DBA2500S-2;87089997;FR;PT;10;EXW;11;3;;15;1;189;;QV999999999999;
INTRA-EX;202504;513881387;AC-WS-BM-10;87088099;FR;PT;10;EXW;11;3;;2,4;2;68;;QV999999999999;
INTRA-EX;202504;513881387;AC-BM-ODP;87089997;FR;PT;10;EXW;11;3;;0,1;1;12;;QV999999999999;
INTRA-EX;202504;513881387;U3P3AS1X;87089997;FR;PT;10;EXW;11;3;;0,2;1;331;;QV999999999999;
INTRA-EX;202504;513881387;AC-200-CP-4;84099100;FR;PT;10;EXW;11;3;;1;1;82;;QV999999999999;
INTRA-EX;202504;513881387;BKR8EIX-4;85111000;FR;PT;10;EXW;11;3;;0,3;1;41;;QV999999999999;
INTRA-EX;202504;513881387;8E0971824S-BL;84099100;FR;PT;10;EXW;11;3;;0,2;1;18;;QV999999999999;
INTRA-EX;202504;513881387;SH-4-BL;40093100;FR;PT;10;EXW;11;3;;0,2;4;13;;QV999999999999;
INTRA-EX;202504;513881387;MS100244-6;85111000;FR;PT;10;EXW;11;3;;2;1;205;;QV999999999999;
INTRA-EX;202504;513881387;IZKR7B-6;85111000;FR;PT;10;EXW;11;3;;0,4;1;58;;QV999999999999;
INTRA-EX;202504;513881387;BWF20XZ;87089997;FR;PT;10;EXW;11;3;;6;1;182;;QV999999999999;
INTRA-EX;202504;513881387;613182.654150;87089997;FR;PT;10;EXW;11;3;;0,5;1;62;;QV999999999999;
INTRA-EX;202504;513881387;75W140;27101999;FR;PT;10;EXW;11;3;;1;3;54;;QV999999999999;
INTRA-EX;202504;513881387;ATINTP&C4-RD;40091100;FR;PT;10;EXW;11;3;;1,7;1;147;;QV999999999999;
INTRA-EX;202504;513881387;AC-200-QS;87089997;FR;PT;10;EXW;11;3;;0,5;1;74;;QV999999999999;
INTRA-EX;202504;513881387;52006-AK003;84213100;FR;PT;10;EXW;11;3;;1;1;14;;QV999999999999;
INTRA-EX;202504;513881387;Z1003101-4;85111000;FR;PT;10;EXW;11;3;;0,4;1;80;;QV999999999999;
INTRA-EX;202504;513881387;06E898001-6;85111000;FR;PT;10;EXW;11;3;;2,1;1;157;;QV999999999999;
INTRA-EX;202504;513881387;PFR8S8EG-6;87089997;FR;PT;10;EXW;11;3;;0,4;1;68;;QV999999999999;
INTRA-EX;202504;513881387;7M1397H-STD;40091100;FR;PT;10;EXW;11;3;;0,7;2;322;;FR58833197973;
INTRA-EX;202504;513881387;6B1584H-STD;40091100;FR;PT;10;EXW;11;3;;0,4;2;269;;FR58833197973;
INTRA-EX;202504;513881387;BKR8EIX-4;85111000;FR;PT;10;EXW;11;3;;0,3;1;41;;QV999999999999;
INTRA-EX;202504;513881387;CTS-IT-105R;84213100;FR;PT;10;EXW;11;3;;4,6;1;256;;FR18518831177;
INTRA-EX;202504;513881387;MMHOSE-BRZ-13IBL;40091100;FR;PT;10;EXW;11;3;;1,3;1;98;;QV999999999999;
INTRA-EX;202504;513881387;06E898001-4;85111000;FR;PT;10;EXW;11;3;;1,5;1;104;;FR20834056475;
INTRA-EX;202504;513881387;SVWS061;87089235;FR;PT;10;EXW;11;3;;18,2;1;454;;FR79889743548;
INTRA-EX;202504;513881387;WHT005184;40091100;FR;PT;10;EXW;11;3;;0,1;1;8;;QV999999999999;
INTRA-EX;202504;513881387;PP1949;84213100;FR;PT;10;EXW;11;3;;0,7;1;38;;QV999999999999;
INTRA-EX;202504;513881387;AC-MK7-FPT;84133080;FR;PT;10;EXW;11;3;;0,1;1;10;;QV999999999999;
INTRA-EX;202504;513881387;10.127.203K;84132000;FR;PT;10;EXW;11;3;;0,3;1;314;;QV999999999999;
INTRA-EX;202504;513881387;WHT005185;84133080;FR;PT;10;EXW;11;3;;0,1;1;8;;QV999999999999;
INTRA-EX;202504;513881387;FMTIA11-PERFBLUE;87089997;FR;PT;10;EXW;11;3;;2,1;1;212;;QV999999999999;
INTRA-EX;202504;513881387;C9000;87089997;FR;PT;10;EXW;11;3;;1;1;12;;QV999999999999;
INTRA-EX;202504;513881387;BKR7EIX-4;84099100;FR;PT;10;EXW;11;3;;0,3;1;40;;QV999999999999;
INTRA-EX;202504;513881387;MS100112;87089997;FR;PT;10;EXW;11;3;;0,3;1;40;;QV999999999999;
INTRA-EX;202504;513881387;MS100251;84099100;FR;PT;10;EXW;11;3;;0,2;1;200;;QV999999999999;
INTRA-EX;202504;513881387;R7437-9-5;85111000;FR;PT;10;EXW;11;3;;0,3;1;208;;QV999999999999;
INTRA-EX;202504;513881387;FM225SH-BLA;40091100;FR;PT;10;EXW;11;3;;0,1;1;29;;QV999999999999;
INTRA-EX;202504;513881387;AC-180-CAN;40093100;FR;PT;10;EXW;11;3;;0,4;1;16;;QV999999999999;
INTRA-EX;202504;513881387;COASFST16T3;40091100;FR;PT;10;EXW;11;3;;1,7;1;245;;QV999999999999;
INTRA-EX;202504;513881387;AC-FIST7-QS;87089997;FR;PT;10;EXW;11;3;;0,3;1;37;;QV999999999999;
INTRA-EX;202504;513881387;R7437-9-5;85111000;FR;PT;10;EXW;11;3;;0,3;1;208;;QV999999999999;
INTRA-EX;202504;513881387;CTS-HW-0242;70102000;FR;PT;10;EXW;11;3;;0,5;1;62;;QV999999999999;
INTRA-EX;202504;513881387;AC-200-CFA-KIT;87089997;FR;PT;10;EXW;11;3;;0,1;1;32;;QV999999999999;
INTRA-EX;202504;513881387;BKR8EIX-4;85111000;FR;PT;10;EXW;11;3;;0,3;1;41;;QV999999999999;
INTRA-EX;202504;513881387;50-1200;87089997;FR;PT;10;EXW;11;3;;0,5;1;106;;QV999999999999;
INTRA-EX;202504;513881387;CTS-IT-105R;84213100;FR;PT;10;EXW;11;3;;4,6;1;256;;QV999999999999;
INTRA-EX;202504;513881387;U5001-4;84099100;FR;PT;10;EXW;11;3;;1,5;1;79;;QV999999999999;
INTRA-EX;202504;513881387;CTS-IGN-008;84099100;FR;PT;10;EXW;11;3;;0,3;20;701;;FR35504243288;
INTRA-EX;202504;513881387;6B1584H-STD;40091100;FR;PT;10;EXW;11;3;;0,4;1;134;;FR35504243288;
INTRA-EX;202504;513881387;R7437-9-4;87089997;FR;PT;10;EXW;11;3;;0,3;1;166;;FR09800029712;
INTRA-EX;202504;513881387;MMAI-MUS8-15BL;84213100;FR;PT;10;EXW;11;3;;6,5;1;297;;QV999999999999;
INTRA-EX;202504;513881387;SSE0432-4P-RD;87083091;FR;PT;10;EXW;11;3;;0,5;1;77;;QV999999999999;
INTRA-EX;202504;513881387;AC-200-SF;87088055;FR;PT;10;EXW;11;3;;4;1;127;;QV999999999999;
INTRA-EX;202504;513881387;BMF57Z;87088055;FR;PT;10;EXW;11;3;;6,9;1;193;;QV999999999999;
INTRA-EX;202504;513881387;E10-20-035-01-22;87088035;FR;PT;10;EXW;11;3;;11,2;1;217;;QV999999999999;
INTRA-EX;202504;513881387;FMIHF500-BLA;40093100;FR;PT;10;EXW;11;3;;0,7;1;136;;QV999999999999;
INTRA-EX;202504;513881387;FMTUBL16;70102000;FR;PT;10;EXW;11;3;;0,6;1;106;;QV999999999999;
INTRA-EX;202504;513881387;AC-500-CH-BK;40093100;FR;PT;10;EXW;11;3;;1,2;1;91;;QV999999999999;
INTRA-EX;202504;513881387;SBMC067;87089235;FR;PT;10;EXW;11;3;;2,3;1;240;;QV999999999999;
INTRA-EX;202504;513881387;SVA1300-6P-RD;87083091;IE;PT;10;EXW;11;3;;0,7;1;129;;QV999999999999;
INTRA-EX;202504;513881387;FMMKV1-RD;;HR;PT;10;EXW;11;3;;0,1;1;31;;QV999999999999;
INTRA-EX;202504;513881387;FMMD1;87089997;HR;PT;10;EXW;11;3;;0,7;1;117;;QV999999999999;
INTRA-EX;202504;513881387;TFSI3xx-BK;48211010;HR;PT;10;EXW;11;3;;0,1;1;3;;QV999999999999;
INTRA-EX;202504;513881387;ASMSHIRTM-Z;61091000;HR;PT;10;EXW;11;3;;1;1;12;;QV999999999999;
INTRA-EX;202504;513881387;NurbStick-W-BK;39199080;HR;PT;10;EXW;11;3;;0,1;1;2;;QV999999999999;
INTRA-EX;202504;513881387;VWR800002;58109210;HR;PT;10;EXW;11;3;;0,1;1;9;;QV999999999999;
INTRA-EX;202504;513881387;D650-0010-6;84099100;FI;PT;10;EXW;11;3;;2,4;2;374;;FI24326363;
INTRA-EX;202504;513881387;FMSCPS53T;87089997;FI;PT;10;EXW;11;3;;0,7;1;185;;FI24326363;
INTRA-EX;202504;513881387;FMDVF500A-SILVER;84818040;HU;PT;10;EXW;11;3;;0,9;1;211;;QV999999999999;
INTRA-EX;202504;513881387;D650-0009-6;84099100;LU;PT;10;EXW;11;3;;2,4;1;192;;QV999999999999;
INTRA-EX;202504;513881387;MMFS-RX8-04;84149000;DE;PT;10;EXW;11;3;;5,1;1;139;;DE359821210;
INTRA-EX;202504;513881387;MMRAD-RX8-04;87089135;DE;PT;10;EXW;11;3;;7;1;182;;DE359821210;
INTRA-EX;202504;513881387;MMOC-BRZ-13T;87089135;DE;PT;10;EXW;11;3;;5,4;1;420;;DE359821210;
INTRA-EX;202504;513881387;MMBCC-BRZ-13PBE;84099100;DE;PT;10;EXW;11;3;;1,4;1;126;;DE359821210;
INTRA-EX;202504;513881387;PF04;85444290;DE;PT;10;EXW;11;3;;0,2;1;207;;QV999999999999;
INTRA-EX;202504;513881387;SBM090CF;87089235;PL;PT;10;EXW;11;3;;30;1;1496;;PL6972395288;
INTRA-EX;202504;513881387;AC-27-TI;84198998;PL;PT;10;EXW;11;3;;3;1;99;;PL8141683531;
INTRA-EX;202504;513881387;MS100192;85111000;PL;PT;10;EXW;11;3;;0,3;16;597;;PL8141683531;
INTRA-EX;202504;513881387;FMINLD1;84213100;PL;PT;10;EXW;11;3;;1,3;1;378;;PL5252539238;
INTRA-EX;202504;513881387;FMINDK43;84213100;PL;PT;10;EXW;11;3;;3,1;1;417;;PL5252539238;
INTRA-EX;202504;513881387;06J103600AFKIT;84099100;PL;PT;10;EXW;11;3;;2,5;1;48;;QV999999999999;
INTRA-EX;202504;513881387;VWR180000;87089997;PL;PT;10;EXW;11;3;;0,1;1;14;;QV999999999999;
INTRA-EX;202504;513881387;06L115466C;84213100;PL;PT;10;EXW;11;3;;0,2;4;22;;QV999999999999;
INTRA-EX;202504;513881387;SBMP086;87089235;BE;PT;10;EXW;11;3;;11,8;1;262;;BE0670639687;
INTRA-EX;202504;513881387;CTS-EXH-TP-0008;87089235;BE;PT;10;EXW;11;3;;4;1;112;;BE0670639687;
INTRA-EX;202504;513881387;MS100219-8;85111000;BE;PT;10;EXW;11;3;;3,4;1;401;;BE0753629325;
INTRA-EX;202504;513881387;R28-10-2;40091100;GR;PT;10;EXW;11;3;;1;1;80;;QV999999999999;
INTRA-EX;202504;513881387;VWR31G5GT;87088035;NL;PT;10;EXW;11;3;;11;1;174;;NL866996473B01;
INTRA-EX;202504;513881387;10.127.113K;84133080;NL;PT;10;EXW;11;3;;0,3;1;253;;NL866996473B01;
INTRA-EX;202504;513881387;D650-0009;84099100;NL;PT;10;EXW;11;3;;0,3;1;25;;NL866996473B01;
INTRA-EX;202504;513881387;VWR160001;87089997;NL;PT;10;EXW;11;3;;0,4;1;86;;NL866996473B01;
INTRA-EX;202504;513881387;VWR120010;40091100;NL;PT;10;EXW;11;3;;1,4;1;178;;NL866996473B01;
INTRA-EX;202504;513881387;VWR180004;87089997;NL;PT;10;EXW;11;3;;0,1;1;26;;NL866996473B01;
INTRA-EX;202504;513881387;VWR12UPITINLET;84213100;NL;PT;10;EXW;11;3;;0,4;1;78;;NL866996473B01;
INTRA-EX;202504;513881387;MS100204;85111000;NL;PT;10;EXW;11;3;;0,3;5;186;;NL866996473B01;
INTRA-EX;202504;513881387;MS100247;85111000;NL;PT;10;EXW;11;3;;0,4;4;149;;NL866996473B01;
INTRA-EX;202504;513881387;CTS-IGN-009;84099100;NL;PT;10;EXW;11;3;;0,3;20;517;;NL866996473B01;
INTRA-EX;202504;513881387;SILZKFR8D7S;85111000;NL;PT;10;EXW;11;3;;0,2;6;45;;NL866996473B01;
INTRA-EX;202504;513881387;ILZTR6A8G;85111000;NL;PT;10;EXW;11;3;;0,1;4;28;;NL866996473B01;
INTRA-EX;202504;513881387;CTS-AF-275;84213100;NL;PT;10;EXW;11;3;;0,5;1;37;;NL866996473B01;
INTRA-EX;202504;513881387;SAUP087;87089997;IT;PT;10;EXW;11;3;;12,4;1;218;;IT02710790060;
INTRA-EX;202504;513881387;CTS-MM-TAI-3;87089235;NL;PT;10;EXW;11;3;;0,5;1;39;;QV999999999999;
INTRA-EX;202504;513881387;MMRAD-E90-07A;87089135;IT;PT;10;EXW;11;3;;6,4;1;396;;IT02710790060;
INTRA-EX;202504;513881387;JE-315367;;IT;PT;10;EXW;11;3;;0,1;1;714;;IT02643740026;
INTRA-EX;202504;513881387;AC-MQB-IC;84198998;ES;PT;10;EXW;11;3;;16,3;2;635;;ESB04855516;
INTRA-EX;202504;513881387;9-654-1025;84133080;ES;PT;10;EXW;11;3;;0,8;1;129;;ES18062887K;
INTRA-EX;202504;513881387;216BFWAOPSM;90269000;ES;PT;10;EXW;11;3;;0,4;3;103;;ES18062887K;
INTRA-EX;202504;513881387;UR-TW2-1362;87088055;ES;PT;10;EXW;11;3;;3;1;79;;ES18062887K;
INTRA-EX;202504;513881387;FMDV23A-BLA;87089997;ES;PT;10;EXW;11;3;;0,6;1;200;;ES43179343V;
INTRA-EX;202504;513881387;AMS.04.08.0002-1;87089235;ES;PT;10;EXW;11;3;;3;1;330;;QV999999999999;
INTRA-EX;202504;513881387;22S-00-0350-4;84133080;ES;PT;10;EXW;11;3;;0,3;1;333;;QV999999999999;
INTRA-EX;202504;513881387;FMTUBL7;87089997;ES;PT;10;EXW;11;3;;0,3;1;80;;QV999999999999;
INTRA-EX;202504;513881387;BKR7EIX-4;84099100;ES;PT;10;EXW;11;3;;0,3;1;40;;QV999999999999;
INTRA-EX;202504;513881387;AC-MK7-MD;87089997;ES;PT;10;EXW;11;3;;0,4;1;65;;QV999999999999;
INTRA-EX;202504;513881387;SVW0610-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1;83;;QV999999999999;
INTRA-EX;202504;513881387;S90-4-15-018;87087050;ES;PT;10;EXW;11;3;;2,1;1;96;;QV999999999999;
INTRA-EX;202504;513881387;CTS-IT-260;84213100;ES;PT;10;EXW;11;3;;5;1;240;;QV999999999999;
INTRA-EX;202504;513881387;10.127.203K;84132000;FR;PT;10;EXW;11;3;;0,3;1;227;;FR82530667591;
INTRA-EX;202504;513881387;9-654-1025;84133080;FR;PT;10;EXW;11;3;;0,8;2;259;;FR09904392206;
INTRA-EX;202504;513881387;MMRAD-TINY-01;87089135;FR;PT;10;EXW;11;3;;6,8;1;208;;FR55524167806;
INTRA-EX;202504;513881387;TS-0203-1209;87089997;FR;PT;10;EXW;11;3;;0,3;1;139;;QV999999999999;
INTRA-EX;202504;513881387;AC-FI7-RU;87088055;FR;PT;10;EXW;11;3;;2,9;1;83;;QV999999999999;
INTRA-EX;202504;513881387;70020-AZ108;84213100;FR;PT;10;EXW;11;3;;3,1;1;353;;QV999999999999;
INTRA-EX;202504;513881387;PPF-3129;84213100;FR;PT;10;EXW;11;3;;0,4;1;43;;QV999999999999;
INTRA-EX;202504;513881387;AC-MK7-CP-4;84099100;FR;PT;10;EXW;11;3;;1;1;112;;QV999999999999;
INTRA-EX;202504;513881387;SVW0707-4P-BK;87083091;FR;PT;10;EXW;11;3;;0,4;1;77;;QV999999999999;
INTRA-EX;202504;513881387;ACSP1;84099100;FR;PT;10;EXW;11;3;;0,5;1;22;;QV999999999999;
INTRA-EX;202504;513881387;216BFWAOTSM;90269000;FR;PT;10;EXW;11;3;;0,3;1;39;;QV999999999999;
INTRA-EX;202504;513881387;216BFWGOPSM;90269000;FR;PT;10;EXW;11;3;;0,4;1;46;;QV999999999999;
INTRA-EX;202504;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,4;1;66;;QV999999999999;
INTRA-EX;202504;513881387;MMRAD-RSF-09;87089235;FR;PT;10;EXW;11;3;;8;1;441;;FR50982156473;
INTRA-EX;202504;513881387;MDB-MT;84213100;FR;PT;10;EXW;11;3;;0,2;1;13;;QV999999999999;
